state,county,document_kind,artefact_kind,election_date,election_type,offices_covered,file_type,status,certification_date,county_fips,source_url,retrieval_date,sha256,pages,source_filename,repo_path,flags
TN,Rutherford,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47149,https://secured.rutherfordcountytn.gov/election/080626-html/Rutherford_PrecSumm_182.htm,2026-09-16,3d3f0d64d22842a7f521d30c8adfbd1ba1f61a52c9f20f0dadb6a9fc8b710304,unknown,Rutherford_PrecSumm_182.htm,2026/2026-08-06/rutherford/Rutherford_PrecSumm_182.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Rutherford,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47149,https://secured.rutherfordcountytn.gov/election/080626-html/Rutherford_PrecSumm_191.htm,2026-09-16,d4a11cbd63714df48a1ce37d605b8d6cf8ecc66c25cd1cb049932c97d82f4aa4,unknown,Rutherford_PrecSumm_191.htm,2026/2026-08-06/rutherford/Rutherford_PrecSumm_191.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Rutherford,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47149,https://secured.rutherfordcountytn.gov/election/080626-html/Rutherford_PrecSumm_201.htm,2026-09-16,1a3c369c283cb6e3b94742f0e655903ca86d83dcbd971590a71507be4b277e22,unknown,Rutherford_PrecSumm_201.htm,2026/2026-08-06/rutherford/Rutherford_PrecSumm_201.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Rutherford,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47149,https://secured.rutherfordcountytn.gov/election/080626-html/Rutherford_PrecSumm_211.htm,2026-09-16,e7d425941eae7fef76e644132abdf92debb7595d6c71ae28e3027a7994963a8b,unknown,Rutherford_PrecSumm_211.htm,2026/2026-08-06/rutherford/Rutherford_PrecSumm_211.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Rutherford,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47149,https://secured.rutherfordcountytn.gov/election/080626-html/Rutherford_PrecSumm_212.htm,2026-09-16,04d1bf472bcd1bae349e0e68bbbd8e8e899dbfef09a9cae38aa88ede580343d4,unknown,Rutherford_PrecSumm_212.htm,2026/2026-08-06/rutherford/Rutherford_PrecSumm_212.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Sevier,results,document,2026-08-06,general,unknown,pdf,certified_claimed,unknown,47155,https://cms5.revize.com/revize/seviercountytn/August%206%2C%202026%20County%20General.pdf,2026-09-16,505deb88702e6412ffc48a9c501cdcbae393b1ea6d7287083f0c8757474e81ab,32,August-6-2026-County-General.pdf,2026/2026-08-06/sevier/August-6-2026-County-General.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Sevier,results,document,2026-08-06,primary,unknown,pdf,certified_claimed,unknown,47155,https://cms5.revize.com/revize/seviercountytn/August%206%202026%20Dem.pdf,2026-09-16,7030d6ad8bf892ef94cc3bbc394697c5a25045fee43fdf3fb6a5dc801b841c4b,10,August-6-2026-Dem.pdf,2026/2026-08-06/sevier/August-6-2026-Dem.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Sevier,results,document,2026-08-06,primary,unknown,pdf,certified_claimed,unknown,47155,https://cms5.revize.com/revize/seviercountytn/August%206%202026%20Rep.pdf,2026-09-16,58144ea3236498b97b62ca6c4ee18772bcfad9789186b015055eb41746631642,10,August-6-2026-Rep.pdf,2026/2026-08-06/sevier/August-6-2026-Rep.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Sevier,results,document,2026-08-06,general,unknown,pdf,certified_claimed,unknown,47155,https://cms5.revize.com/revize/seviercountytn/August%206%202026%20State%20General.pdf,2026-09-16,ff015b5c9e068c7355702d9b43aeadedffba643fb49ac27e35e1dceb2f330319,5,August-6-2026-State-General.pdf,2026/2026-08-06/sevier/August-6-2026-State-General.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Sevier,results,document,2026-08-06,unknown,unknown,pdf,certified_claimed,unknown,47155,https://cms5.revize.com/revize/seviercountytn/August%206%202026%20State%20Judicial%20Election.pdf,2026-09-16,422730420c794435ecf337b85d2f98e0f9a8af284fad2691d45e12af92f6d717,9,August-6-2026-State-Judicial-Election.pdf,2026/2026-08-06/sevier/August-6-2026-State-Judicial-Election.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no election type readable from the document or its label; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Shelby,results,document,2026-08-06,primary+general+municipal,unknown,json,unknown,unknown,47157,https://app.enhancedvoting.com/cdn/results/shelby-county-tn/export-08062026CountyGeneralStateandFederalMunicipal.json,2026-09-16,6032a1941ff2d7f2278b0b53edfddec33e6a1407152541b0ac3b08ad198441ea,unknown,export-08062026CountyGeneralStateandFederalMunicipal.json,2026/2026-08-06/shelby/export-08062026CountyGeneralStateandFederalMunicipal.json,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Smith,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47159,https://www.smithcountyelection.com/electionresults-past/2026August6Precincts.pdf,2026-09-16,9e3db0f0644571f820920bb9a1aa3103a573e6707d677cf519aa76a3fe9ee69f,36,2026August6Precincts.pdf,2026/2026-08-06/smith/2026August6Precincts.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Smith,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47159,https://www.smithcountyelection.com/electionresults-past/2026August6Summary.pdf,2026-09-16,6a5fc70694b73b053900bc16e174576df7df97994ff962cc059a153d2e315708,6,2026August6Summary.pdf,2026/2026-08-06/smith/2026August6Summary.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Stewart,results,document,2026-08-06,unknown,unknown,pdf,unknown,unknown,47161,https://stewartcountyelection.com/wp-content/uploads/2026/08/0973_260806212327_001.pdf,2026-09-16,558d9b7111f8a0914ef8d466870b052d8b9a79a5f0f6108b9e71ecc54b301f66,7,0973_260806212327_001.pdf,2026/2026-08-06/stewart/0973_260806212327_001.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Sullivan,results,document,2026-08-06,primary,unknown,pdf,unknown,unknown,47163,https://www.scelect.org/aug2026precinctresults.pdf,2026-09-15,4eec94b4bab0b60fcf6b62d12644a0faf26c1a322fdf2337740d6718c29a6846,43,aug2026precinctresults.pdf,2026/2026-08-06/sullivan/aug2026precinctresults.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Sumner,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47165,http://www.votesumnertn.org/uploads/files/31a2c7e369b7151648ea2a8551101bc613c53fdb.pdf,2026-09-15,ebd0e23d8c588ef955ce7eb7746331b61430a857444cdb383f05d360236e6933,9,31a2c7e369b7151648ea2a8551101bc613c53fdb.pdf,2026/2026-08-06/sumner/31a2c7e369b7151648ea2a8551101bc613c53fdb.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Sumner,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47165,https://www.votesumnertn.org/uploads/files/4652c02687482457a17faa106b894bac40639106.pdf,2026-09-15,3a67f606330afdfd45a85b771270480927ea980eac3c21c9697a0e4bb44f5ea3,142,4652c02687482457a17faa106b894bac40639106.pdf,2026/2026-08-06/sumner/4652c02687482457a17faa106b894bac40639106.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/1.htm,2026-09-16,c3e2f57dc45fdf9a02729ad2045453b94bf2cdb839585ccf4601544d65602f89,unknown,1.htm,2026/2026-08-06/tipton/1.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/11.htm,2026-09-16,583bbf33217cd4dd9d8d5ac4c0304956538bb57add42f3675b6d896303004c8f,unknown,11.htm,2026/2026-08-06/tipton/11.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/12.htm,2026-09-16,6be3f2f8dff6d170057810adaa12bcd1df63b39d9af52808ebd3e290b2b14a24,unknown,12.htm,2026/2026-08-06/tipton/12.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/14.htm,2026-09-16,4ad9fe1dcc2fc8a37698f4cce01c7bc1f6ed3573413189ec001027ae203a560b,unknown,14.htm,2026/2026-08-06/tipton/14.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/19.htm,2026-09-16,b552013d376e63052d4dc23e4e45da532f55214fc1a7c686cd8ace1688d1a3b1,unknown,19.htm,2026/2026-08-06/tipton/19.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/21.htm,2026-09-16,bcd1766910f762aa068844b4ac15c442d015866e2a31d809e646dcbd804ea983,unknown,21.htm,2026/2026-08-06/tipton/21.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/22.htm,2026-09-16,7d5b492053f75062927e788d561f1a80c0724c6ef3d703db476b872977717cfc,unknown,22.htm,2026/2026-08-06/tipton/22.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/3.htm,2026-09-16,0461d9cf460c4df4d081e0cd88bab19dc302968f5ca70d2c8f44087cdd39dcee,unknown,3.htm,2026/2026-08-06/tipton/3.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,http://www.tiptonco.com/files/election_results/6.htm,2026-09-16,66d51d57d1363b55bc1d5a55933ddbe5b976260fd6f207d70e52431205bc3e24,unknown,6.htm,2026/2026-08-06/tipton/6.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Tipton,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47167,https://cms4files1.revize.com/tiptoncounty/files/election_results/s.htm,2026-09-16,c5b31f4cea5a348cb373eb8cba9ad800bb7ea482af5202cbb5958735ebaf2383,unknown,s.htm,2026/2026-08-06/tipton/s.htm,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Unicoi,results,document,2026-08-06,general,unknown,pdf,unknown,unknown,47171,http://unicoivotes.com/wp-content/uploads/2026/09/2026-08-06-COUNTY-GENERAL-AND-JUDICIAL-RESULTS.pdf,2026-09-16,8f52d8394fe93e2e1f1ec7a0ab20245084e767259bb8805787153ac733aece52,2,2026-08-06-COUNTY-GENERAL-AND-JUDICIAL-RESULTS.pdf,2026/2026-08-06/unicoi/2026-08-06-COUNTY-GENERAL-AND-JUDICIAL-RESULTS.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Union,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47173,http://www.unioncountytnvotes.com/wp-content/uploads/2026/09/PRECINCT-BASED-RESULTS.pdf,2026-09-16,309bae899a6ccf806e186c15f196cf22b10c6be5bde426b01e2e550bf174e3d7,38,PRECINCT-BASED-RESULTS.pdf,2026/2026-08-06/union/PRECINCT-BASED-RESULTS.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Warren,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47177,https://cms3.revize.com/revize/warrencounty/8-6-26_with%20provisionals%20added%208-12-26.pdf,2026-09-16,131fcb131583d361a219673cc0b109600ca79fa4e479a47b7eaecc020e2891fd,7,8-6-26_with-provisionals-added-8-12-26.pdf,2026/2026-08-06/warren/8-6-26_with-provisionals-added-8-12-26.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Washington,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47179,http://www.wcecoffice.com/wp-content/uploads/2026/08/Precinct-Summary-Report.pdf,2026-09-16,e83a11c4dfc58d64664fb9644c0d1b7d9c57d169f4debeced7c78118dddc923e,114,Precinct-Summary-Report.pdf,2026/2026-08-06/washington/Precinct-Summary-Report.pdf,"no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Washington,results,document,2026-08-06,primary,unknown,pdf,unknown,unknown,47179,http://www.wcecoffice.com/wp-content/uploads/2026/08/WashingtonCountyPrecinctTotals082026.pdf,2026-09-16,755b1d01e52166fcf8c9b1cc3c719eef8348a54141ddce3833b00b1b6c0a3f36,39,WashingtonCountyPrecinctTotals082026.pdf,2026/2026-08-06/washington/WashingtonCountyPrecinctTotals082026.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Weakley,results,document,2026-08-06,general,unknown,pdf,unknown,unknown,47183,https://www.govoteweakley.gov/uploads/1/5/3/6/153624680/weakley_aug_26_county_general_certification.pdf,2026-09-16,8d5c678e0c74a5f21bbde945f9845a51094901eb5f48cd293d650bcb425b3932,19,weakley_aug_26_county_general_certification.pdf,2026/2026-08-06/weakley/weakley_aug_26_county_general_certification.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says 'Certification of Election Results — County General Election,' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Weakley,results,document,2026-08-06,primary,unknown,pdf,unknown,unknown,47183,https://www.govoteweakley.gov/uploads/1/5/3/6/153624680/weakley_aug_26_democratic_certification.pdf,2026-09-16,e9b0789a9dcdfe8fe7794b2d60377ad9bd72c055dc4b916a299d771127dbc4ae,9,weakley_aug_26_democratic_certification.pdf,2026/2026-08-06/weakley/weakley_aug_26_democratic_certification.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says 'Certification of Election Results — Democratic Primary Elect' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Weakley,results,document,2026-08-06,primary,unknown,pdf,unknown,unknown,47183,https://www.govoteweakley.gov/uploads/1/5/3/6/153624680/weakley_aug_26_republican_certification.pdf,2026-09-16,52c4be3ce25380e672928b427a55923bc515f44e54c0a1c51a05526bbcf5898f,8,weakley_aug_26_republican_certification.pdf,2026/2026-08-06/weakley/weakley_aug_26_republican_certification.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says 'Certification of Election Results — Republican Primary Elect' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Weakley,results,document,2026-08-06,unknown,unknown,pdf,unknown,unknown,47183,https://www.govoteweakley.gov/uploads/1/5/3/6/153624680/weakley_aug_26_retention_certification.pdf,2026-09-16,eed47e8da860b3c8607d45e5924288c8d9442680a8f3196b558f2fabf88ba51c,6,weakley_aug_26_retention_certification.pdf,2026/2026-08-06/weakley/weakley_aug_26_retention_certification.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no election type readable from the document or its label; status DOWNGRADED: the filename says 'Certification of Election Results — State Judicial Retention' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,White,results,document,2026-08-06,primary+general+municipal,unknown,pdf,election_night,unknown,47185,https://www.whitecountytnvotes.gov/_files/ugd/fb005c_6702a73a57f94b9096ec43a79ba7b2d7.pdf,2026-09-15,8d356d8d29be82d3c07b3a8d3202e73103c62afa3ad03afceb2bb5cf2c273e6e,10,fb005c_6702a73a57f94b9096ec43a79ba7b2d7.pdf,2026/2026-08-06/white/fb005c_6702a73a57f94b9096ec43a79ba7b2d7.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,White,results,document,2026-08-06,primary,unknown,pdf,certified_claimed,unknown,47185,https://www.whitecountytnvotes.gov/_files/ugd/fb005c_f5f76f18775e4d42ad4a56a0c100ab7b.pdf,2026-09-15,713672719254eb48a4e05a499ded9f25f7b9fc5d17cce16211c50250fae3dddf,46,fb005c_f5f76f18775e4d42ad4a56a0c100ab7b.pdf,2026/2026-08-06/white/fb005c_f5f76f18775e4d42ad4a56a0c100ab7b.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Wilson,results,document,2026-08-06,primary+general,unknown,htm,unknown,unknown,47189,https://www.wilsontnvotes.gov/election-results-reporting/,2026-09-16,2372dd661144e03ace9b30abac86ab1605507846a21948147378d23268ea518d,unknown,Election-Results-Reporting-STATE-FEDERAL-PRIMARY-COUNTY.htm,2026/2026-08-06/wilson/Election-Results-Reporting-STATE-FEDERAL-PRIMARY-COUNTY.htm,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says 'Election Results Reporting — STATE/FEDERAL PRIMARY & COUNTY ' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Gibson,results,document,2026-08-11,unknown,unknown,pdf,unknown,unknown,47053,https://irp.cdn-website.com/f769257e/files/uploaded/notice+of+meeting+August+18-+2026.pdf,2026-09-16,976cc489a13f96d7ba0082527595763ccf63a106f22e1044b870c71b5aed5dac,1,notice-of-meeting-August-18--2026.pdf,2026/2026-08-11/gibson/notice-of-meeting-August-18--2026.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no election type readable from the document or its label; status DOWNGRADED: the filename says 'notice+of+meeting+August+18-+2026.pdf' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Gibson,results,document,2026-09-10,unknown,unknown,pdf,unknown,unknown,47053,https://irp.cdn-website.com/f769257e/files/uploaded/notice+of+meeting+September+17-+2026.pdf,2026-09-16,3f1a55c6d989d49d2d712f4323ffb29efabd6ce46ad5de2bf95d11bc3f9f3c79,1,notice-of-meeting-September-17--2026.pdf,2026/2026-09-10/gibson/notice-of-meeting-September-17--2026.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Gibson,not-results,document,2026-11-03,n/a,unknown,pdf,n/a,unknown,47053,https://irp.cdn-website.com/f769257e/files/uploaded/NOTICE_OF_ELECTION+November+3-+2026-67566555.pdf,2026-09-16,8cc06376a12828afd361569a93a059eeb612d5d6dbdf39a34aa103dc96e5617f,1,NOTICE_OF_ELECTION-November-3--2026-67566555.pdf,2026/2026-11-03/gibson/NOTICE_OF_ELECTION-November-3--2026-67566555.pdf,"NOT a results document; published because the county did, and marked so; election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document"
TN,Gibson,results,document,2026-11-03,general+municipal,unknown,pdf,unknown,unknown,47053,https://irp.cdn-website.com/f769257e/files/uploaded/November+3-+2026+vacancy+notice.pdf,2026-09-16,d3375b3fe4b108c86b0f2f9e97ca2b030ad4b9f37b3b247e0ba754298b748c88,1,November-3--2026-vacancy-notice.pdf,2026/2026-11-03/gibson/November-3--2026-vacancy-notice.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Giles,not-results,document,2026-11-03,n/a,unknown,pdf,n/a,unknown,47055,https://gilescountytn.gov/wp-content/uploads/2026/08/Candidate-List-November-3-2026.pdf,2026-09-16,e657d21674a0f727674a8a68af24f6fa100b46c094edd0d86af18242bc189a32,1,Candidate-List-November-3-2026.pdf,2026/2026-11-03/giles/Candidate-List-November-3-2026.pdf,"NOT a results document; published because the county did, and marked so; election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document"
TN,Madison,results,document,2026-11-03,general+municipal,unknown,pdf,unknown,unknown,47113,https://madisoncountytn.gov/DocumentCenter/View/18038,2026-09-16,387278354658d2b26be756763efa7d1c4531606aefcddca3432d2e21eb85f22b,6,18038.pdf,2026/2026-11-03/madison/18038.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Pickett,results,document,2026-11-03,unknown,unknown,pdf,unknown,unknown,47137,https://www.pickettelection.info/2026Results.pdf,2026-09-15,263d1f4f64b544398ef6ab2d56c248ef68b02f046a61e08878ad15aee99dec4f,4,2026Results.pdf,2026/2026-11-03/pickett/2026Results.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; MULTI-ELECTION DOCUMENT: its own text states 2 further election dates (2026-05-05, 2026-08-06). `election_date` records only the first one found and is NOT the whole of what this file covers. ⛔ The date is deliberately NOT overwritten — every one of these dates is true of this file, and picking one silently would be choosing by loop order. Read the document before excluding it from an election it may contain.; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Madison,not-results,document,2027-12-25,n/a,unknown,pdf,n/a,unknown,47113,https://madisoncountytn.gov/DocumentCenter/View/15143/2025-Holiday-Schedule,2026-09-16,0612836888dcb389d077578cddaa5b85aec0d7084ceb8041ff55c87b42f4c1db,1,2025-Holiday-Schedule.pdf,2027/2027-12-25/madison/2025-Holiday-Schedule.pdf,"NOT a results document; published because the county did, and marked so; election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document"
TN,DeKalb,results,document,unknown,unknown,unknown,pdf,unknown,unknown,47041,https://www.dekalbelections.com/uploads/results/results-reports/1787086344-2.pdf,2026-09-16,f65a9ba77c24ca4fb8c07ecdd27c49c754b6dd6609cc4c55f8779f646eea4eb1,1,1787086344-2.pdf,date-unknown/dekalb/1787086344-2.pdf,"no election date readable from the document or its label; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Giles,not-results,document,unknown,n/a,unknown,pdf,n/a,unknown,47055,https://gilescountytn.gov/wp-content/uploads/2026/04/Records-Request-Policy.pdf,2026-09-16,a70f346724d2d2bf4f4342d719541f3b27631ff477a5182c901f0e348cf68d91,8,Records-Request-Policy.pdf,date-unknown/giles/Records-Request-Policy.pdf,"NOT a results document; published because the county did, and marked so; no election date readable from the document or its label; status DOWNGRADED: the filename says 'Records-Request-Policy.pdf' but the document's first page yields no text by any means, so nothing in the document supports it; offices not enumerated; requires a full parse of the document"
TN,Giles,not-results,document,unknown,n/a,unknown,pdf,n/a,unknown,47055,https://gilescountytn.gov/wp-content/uploads/2026/08/Subdivision-Standards-27Jun24-1.pdf,2026-09-16,98b15c8fa8e295549b0d557d5c874601e521c322b999def1c1d2f847801d22be,14,Subdivision-Standards-27Jun24-1.pdf,date-unknown/giles/Subdivision-Standards-27Jun24-1.pdf,"NOT a results document; published because the county did, and marked so; no election date readable from the document or its label; offices not enumerated; requires a full parse of the document"
TN,Madison,results,document,unknown,primary+general,unknown,pdf,unknown,unknown,47113,https://madisoncountytn.gov/DocumentCenter/View/18143,2026-09-16,afa4591ca6968a714b677c1af2fe0b5b8b12bb55e366aa382a82f9e43e725a8b,14,18143.pdf,date-unknown/madison/18143.pdf,"no election date readable from the document or its label; date/type read from the archive LABEL, not from the document, which yields no text by any means; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,McMinn,results,document,unknown,unknown,unknown,pdf,unknown,unknown,47107,https://files.cdn-files-a.com/uploads/3293126/normal_68c317432ff8f.pdf,2026-09-16,7f0ecf04cbde178832ff55e6690c74dfc1f77b91f122cd4b4df29c75af3b19f1,1,normal_68c317432ff8f.pdf,date-unknown/mcminn/normal_68c317432ff8f.pdf,no election date readable from the document or its label; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Morgan,results,document,unknown,unknown,unknown,pdf,unknown,unknown,47129,https://img1.wsimg.com/blobby/go/ccb13f32-6036-4ffb-a201-be56e22d457e/downloads/aa171478-7aa7-4c47-8fea-c59f05918a8e/August%206%2C%202026%20unofficial%20Cumulative%20Results.pdf?ver=1788273376779,2026-09-16,0379b460730d596d1d50d0883d5168181171f1ae88c6f5b2f6ff98a3cf918158,10,August-6-2026-unofficial-Cumulative-Results.pdf,date-unknown/morgan/August-6-2026-unofficial-Cumulative-Results.pdf,"no election date readable from the document or its label; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Obion,results,document,unknown,unknown,unknown,htm,unknown,unknown,47131,https://www.obionvotes.com/electionresults/1.html,2026-09-16,ab25113ee7cb439804e4f931a005dd038565abdb61e5b03794ded5c33e50e5b1,unknown,1.htm,date-unknown/obion/1.htm,no election date readable from the document or its label; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Obion,results,document,unknown,unknown,unknown,htm,unknown,unknown,47131,https://www.obionvotes.com/electionresults/12.html,2026-09-16,7c82ef3ea6182e25b6736ce899823f0fde9d2c30f947d43b4cda41cc9cd00e28,unknown,12.htm,date-unknown/obion/12.htm,no election date readable from the document or its label; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Obion,results,document,unknown,unknown,unknown,htm,unknown,unknown,47131,https://www.obionvotes.com/electionresults/18.html,2026-09-16,7cbe6ca75d3b24d1518736da0168a3410d5c0d84f1b6188d6126cb1040b79f5b,unknown,18.htm,date-unknown/obion/18.htm,no election date readable from the document or its label; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Obion,results,document,unknown,unknown,unknown,htm,unknown,unknown,47131,https://www.obionvotes.com/electionresults/26.html,2026-09-16,ab200e0c8a61bf30667c4871bfe7981c6a837d1e01d0e07282cc02a755f7fabd,unknown,26.htm,date-unknown/obion/26.htm,no election date readable from the document or its label; no election type readable from the document or its label; no status wording readable in the document; offices not enumerated; requires a full parse of the document
